,datetime,open,high,low,close,volume
1108,2025-03-22 02:00:00,179.13,180.99,178.98,180.99,17.3803
1109,2025-03-22 02:30:00,181.01,181.27,180.42,180.78,31.8072
1110,2025-03-22 03:00:00,180.82,180.94,180.16,180.45,14.6606
1111,2025-03-22 03:30:00,180.51,181.27,180.25,181.07,12.2118
1112,2025-03-22 04:00:00,181.0,181.27,180.69,180.79,41.4172
1113,2025-03-22 04:30:00,180.82,181.68,180.82,181.68,14.4127
1114,2025-03-22 05:00:00,181.67,181.68,180.79,181.2,21.9203
1115,2025-03-22 05:30:00,181.1,181.31,180.56,180.73,35.6024
1116,2025-03-22 06:00:00,180.62,181.41,180.62,180.64,11.3614
1117,2025-03-22 06:30:00,180.57,181.13,180.26,180.57,15.3204
1118,2025-03-22 07:00:00,180.57,180.85,180.26,180.27,12.7213
1119,2025-03-22 07:30:00,180.26,180.64,179.99,179.99,24.5019
1120,2025-03-22 08:00:00,180.0,180.23,179.73,180.14,30.7302
1121,2025-03-22 08:30:00,180.15,181.56,180.03,180.88,26.8841
1122,2025-03-22 09:00:00,180.91,182.81,180.91,182.45,88.9824
1123,2025-03-22 09:30:00,182.42,183.53,182.42,182.53,65.312
1124,2025-03-22 10:00:00,182.53,182.69,182.05,182.06,16.428
1125,2025-03-22 10:30:00,182.05,183.02,182.05,182.51,26.4926
1126,2025-03-22 11:00:00,182.47,182.5,181.43,181.53,38.7273
1127,2025-03-22 11:30:00,181.49,181.5,180.56,180.94,70.8104
1128,2025-03-22 12:00:00,180.94,181.4,180.65,180.79,13.2267
1129,2025-03-22 12:30:00,180.73,181.71,180.56,181.21,53.3112
1130,2025-03-22 13:00:00,181.28,181.71,180.66,180.92,10.6811
1131,2025-03-22 13:30:00,180.92,181.32,180.56,181.12,10.9554
1132,2025-03-22 14:00:00,181.06,181.09,180.26,180.27,18.6711
1133,2025-03-22 14:30:00,180.26,180.27,179.36,180.09,28.9309
1134,2025-03-22 15:00:00,180.06,180.29,179.72,179.81,9.3234
1135,2025-03-22 15:30:00,179.87,180.22,179.38,180.03,19.4579
1136,2025-03-22 16:00:00,179.87,180.49,179.36,180.15,21.5996
1137,2025-03-22 16:30:00,180.17,180.26,179.34,179.57,16.083
1138,2025-03-22 17:00:00,179.56,180.5,179.56,180.14,11.3038
1139,2025-03-22 17:30:00,180.13,180.5,179.94,180.22,51.2604
1140,2025-03-22 18:00:00,180.21,181.31,179.7,181.04,53.1632
1141,2025-03-22 18:30:00,180.98,181.71,180.74,181.45,15.3665
1142,2025-03-22 19:00:00,181.57,182.08,181.36,181.91,157.6717
1143,2025-03-22 19:30:00,181.91,182.08,181.44,181.74,7.702
1144,2025-03-22 20:00:00,181.78,182.76,181.67,182.67,34.9856
1145,2025-03-22 20:30:00,182.59,182.81,181.64,181.69,27.0557
1146,2025-03-22 21:00:00,181.65,181.8,180.93,181.37,41.4776
1147,2025-03-22 21:30:00,181.44,181.8,180.8,181.14,12.7298
1148,2025-03-22 22:00:00,181.13,181.94,181.13,181.17,14.7299
1149,2025-03-22 22:30:00,181.12,181.41,180.87,181.01,8.0041
1150,2025-03-22 23:00:00,181.03,181.22,179.86,180.1,174.8078
1151,2025-03-22 23:30:00,180.02,180.03,179.44,179.76,19.435
1152,2025-03-23 00:00:00,179.7,181.0,179.48,180.79,13.6717
1153,2025-03-23 00:30:00,180.78,181.0,180.03,180.37,10.9753
1154,2025-03-23 01:00:00,180.46,181.76,179.94,181.7,29.7582
1155,2025-03-23 01:30:00,181.7,181.87,181.12,181.85,11.6687
1156,2025-03-23 02:00:00,181.81,181.89,181.1,181.4,21.188
1157,2025-03-23 02:30:00,181.44,183.06,181.38,182.98,45.4606
1158,2025-03-23 03:00:00,183.05,183.17,182.37,182.75,46.1853
1159,2025-03-23 03:30:00,182.78,183.49,182.69,183.37,21.0638
1160,2025-03-23 04:00:00,183.42,183.49,182.64,182.65,28.6834
1161,2025-03-23 04:30:00,182.57,183.23,182.51,182.85,24.7407
1162,2025-03-23 05:00:00,182.75,182.89,181.37,181.57,20.8615
1163,2025-03-23 05:30:00,181.57,183.17,181.35,182.84,33.9097
1164,2025-03-23 06:00:00,182.85,183.19,182.51,182.68,13.1624
1165,2025-03-23 06:30:00,182.66,183.88,182.65,183.71,30.7628
1166,2025-03-23 07:00:00,183.69,184.28,183.39,184.28,35.6184
1167,2025-03-23 07:30:00,184.28,185.89,184.01,184.73,39.1999
1168,2025-03-23 08:00:00,184.91,185.66,184.4,185.55,39.7092
1169,2025-03-23 08:30:00,185.53,185.75,184.56,184.56,26.4881
1170,2025-03-23 09:00:00,184.56,184.98,183.98,184.04,73.9582
1171,2025-03-23 09:30:00,184.04,184.6,184.0,184.08,14.5857
1172,2025-03-23 10:00:00,184.05,185.24,184.05,185.01,27.4115
1173,2025-03-23 10:30:00,185.04,185.26,184.64,184.74,27.4381
1174,2025-03-23 11:00:00,184.88,185.89,184.81,185.89,42.7415
1175,2025-03-23 11:30:00,185.88,185.89,184.7,185.06,21.5215
1176,2025-03-23 12:00:00,185.06,185.96,185.0,185.59,21.5231
1177,2025-03-23 12:30:00,185.59,185.73,184.4,184.4,24.3356
1178,2025-03-23 13:00:00,184.52,185.89,184.27,185.82,27.0838
1179,2025-03-23 13:30:00,185.79,186.47,185.29,185.99,49.9755
1180,2025-03-23 14:00:00,185.97,186.43,185.03,185.04,38.7473
1181,2025-03-23 14:30:00,185.04,185.11,183.25,183.74,49.7265
1182,2025-03-23 15:00:00,183.76,184.03,183.23,183.24,33.7297
1183,2025-03-23 15:30:00,183.24,183.89,183.0,183.39,38.5866
1184,2025-03-23 16:00:00,183.46,183.52,182.37,182.92,47.7
1185,2025-03-23 16:30:00,182.92,182.92,181.76,181.87,41.7672
1186,2025-03-23 17:00:00,181.85,182.85,181.76,182.28,33.8385
1187,2025-03-23 17:30:00,182.19,182.32,181.43,182.11,56.704
1188,2025-03-23 18:00:00,182.11,182.43,181.49,181.63,22.2217
1189,2025-03-23 18:30:00,181.84,182.33,181.59,182.07,13.0312
1190,2025-03-23 19:00:00,182.03,182.6,181.82,182.6,31.7784
1191,2025-03-23 19:30:00,182.61,183.34,182.18,183.14,24.3259
1192,2025-03-23 20:00:00,183.2,184.3,183.01,184.29,41.8646
1193,2025-03-23 20:30:00,184.29,184.3,182.77,182.78,9.4042
1194,2025-03-23 21:00:00,182.78,182.83,181.72,182.37,28.4578
1195,2025-03-23 21:30:00,182.35,183.22,182.23,183.2,9.196
1196,2025-03-23 22:00:00,183.23,185.61,183.23,184.4,160.8055
1197,2025-03-23 22:30:00,184.48,184.94,183.54,184.29,31.6966
1198,2025-03-23 23:00:00,184.35,185.08,184.32,184.95,40.0788
1199,2025-03-23 23:30:00,184.98,185.08,184.33,185.06,27.177
1200,2025-03-24 00:00:00,185.05,185.08,183.94,184.85,34.0469
1201,2025-03-24 00:30:00,184.99,185.66,183.78,183.78,55.594
1202,2025-03-24 01:00:00,183.78,183.93,182.61,182.86,38.5321
1203,2025-03-24 01:30:00,182.86,183.14,181.64,181.65,17.0293
1204,2025-03-24 02:00:00,181.64,182.55,181.5,182.15,27.3009
1205,2025-03-24 02:30:00,182.26,182.72,181.84,182.72,55.2252
1206,2025-03-24 03:00:00,182.72,186.22,182.58,185.68,77.6997
1207,2025-03-24 03:30:00,185.83,186.09,184.56,185.61,42.1219
1208,2025-03-24 04:00:00,185.62,187.26,185.62,187.25,39.0043
1209,2025-03-24 04:30:00,187.25,189.16,186.78,188.75,61.1521
1210,2025-03-24 05:00:00,188.79,189.98,188.42,189.28,75.0728
1211,2025-03-24 05:30:00,189.36,190.13,188.76,188.99,39.1405
1212,2025-03-24 06:00:00,188.98,192.0,188.98,191.72,99.2882
1213,2025-03-24 06:30:00,191.75,192.1,191.04,192.01,65.9532
1214,2025-03-24 07:00:00,191.98,192.17,191.04,191.76,36.8922
1215,2025-03-24 07:30:00,191.83,192.17,190.6,190.62,31.0416
1216,2025-03-24 08:00:00,190.62,193.73,190.62,193.5,78.3835
1217,2025-03-24 08:30:00,193.45,194.68,192.87,193.75,43.477
1218,2025-03-24 09:00:00,193.75,194.35,192.91,193.34,44.9721
1219,2025-03-24 09:30:00,193.42,193.87,192.67,193.67,28.6027
1220,2025-03-24 10:00:00,193.54,193.85,193.16,193.85,13.3262
1221,2025-03-24 10:30:00,193.85,194.21,193.28,193.35,33.9855
1222,2025-03-24 11:00:00,193.4,193.49,192.62,192.87,69.3845
1223,2025-03-24 11:30:00,192.74,193.77,192.62,193.51,48.7234
1224,2025-03-24 12:00:00,193.75,193.85,192.17,192.17,64.7499
1225,2025-03-24 12:30:00,192.17,192.6,191.88,192.45,21.4556
1226,2025-03-24 13:00:00,192.39,192.44,191.28,191.72,24.0758
1227,2025-03-24 13:30:00,191.68,192.66,191.02,191.59,51.5909
1228,2025-03-24 14:00:00,191.62,194.18,191.42,192.68,70.8302
1229,2025-03-24 14:30:00,192.72,192.76,191.33,191.4,29.4832
1230,2025-03-24 15:00:00,191.39,192.33,190.97,192.06,50.3498
1231,2025-03-24 15:30:00,192.17,193.15,191.75,192.93,34.9376
1232,2025-03-24 16:00:00,192.86,193.03,191.14,191.14,42.3247
1233,2025-03-24 16:30:00,191.14,191.64,190.67,191.29,45.2862
1234,2025-03-24 17:00:00,191.39,193.43,191.03,193.43,27.0756
1235,2025-03-24 17:30:00,193.43,193.43,192.51,192.96,74.7816
1236,2025-03-24 18:00:00,192.85,193.13,191.67,191.85,40.7558
1237,2025-03-24 18:30:00,191.85,193.6,191.54,192.94,20.6398
1238,2025-03-24 19:00:00,192.97,193.13,192.22,192.26,13.8074
1239,2025-03-24 19:30:00,192.26,192.26,191.36,191.72,18.6764
1240,2025-03-24 20:00:00,191.64,192.72,191.64,192.0,29.2829
1241,2025-03-24 20:30:00,191.96,192.81,191.43,192.75,18.7376
1242,2025-03-24 21:00:00,192.75,192.81,192.09,192.8,28.3599
1243,2025-03-24 21:30:00,192.8,192.81,191.71,191.92,10.5551
1244,2025-03-24 22:00:00,191.99,192.09,190.67,191.01,21.9432
1245,2025-03-24 22:30:00,191.0,191.24,190.6,190.73,9.8326
1246,2025-03-24 23:00:00,190.73,191.05,189.41,189.46,44.1842
1247,2025-03-24 23:30:00,189.48,190.8,189.16,190.76,23.4389
1248,2025-03-25 00:00:00,190.76,192.32,189.91,191.59,49.3405
1249,2025-03-25 00:30:00,191.55,192.15,191.14,191.16,21.6397
1250,2025-03-25 01:00:00,191.14,191.15,189.3,189.3,22.078
1251,2025-03-25 01:30:00,189.3,189.53,188.42,189.02,40.59
1252,2025-03-25 02:00:00,188.94,189.27,188.45,189.12,12.6821
1253,2025-03-25 02:30:00,188.85,189.14,188.35,188.36,18.563
1254,2025-03-25 03:00:00,188.36,188.88,186.78,187.08,74.2721
1255,2025-03-25 03:30:00,187.08,187.38,186.08,186.79,77.7362
1256,2025-03-25 04:00:00,186.79,187.75,186.54,186.93,37.671
1257,2025-03-25 04:30:00,186.91,187.05,186.4,186.7,26.6067
1258,2025-03-25 05:00:00,186.64,186.8,186.4,186.72,21.7044
1259,2025-03-25 05:30:00,186.62,187.58,186.47,187.32,34.3776
1260,2025-03-25 06:00:00,187.32,188.41,187.31,188.4,73.2892
1261,2025-03-25 06:30:00,188.4,188.41,187.44,187.86,21.2047
1262,2025-03-25 07:00:00,187.93,188.97,187.92,188.28,21.8897
1263,2025-03-25 07:30:00,188.16,188.16,187.24,187.29,26.0121
1264,2025-03-25 08:00:00,187.25,188.17,187.18,188.07,24.9098
1265,2025-03-25 08:30:00,188.1,188.41,188.05,188.4,23.8871
1266,2025-03-25 09:00:00,188.4,188.88,187.84,188.87,16.1538
1267,2025-03-25 09:30:00,188.88,190.39,188.87,190.02,61.7469
1268,2025-03-25 10:00:00,190.01,190.32,188.98,189.78,17.1112
1269,2025-03-25 10:30:00,189.81,190.8,189.72,190.25,17.4258
1270,2025-03-25 11:00:00,190.3,190.8,189.53,190.23,17.383
1271,2025-03-25 11:30:00,190.28,190.92,188.8,188.91,18.5885
1272,2025-03-25 12:00:00,188.91,189.33,188.38,188.96,28.542
1273,2025-03-25 12:30:00,189.04,189.25,187.76,187.88,13.9611
1274,2025-03-25 13:00:00,187.83,190.14,187.79,190.06,20.4328
1275,2025-03-25 13:30:00,190.11,190.39,186.89,186.93,38.4002
1276,2025-03-25 14:00:00,187.0,188.15,186.42,188.15,21.1564
1277,2025-03-25 14:30:00,188.15,189.35,188.01,188.45,32.415
1278,2025-03-25 15:00:00,188.48,188.97,187.77,188.22,29.5388
1279,2025-03-25 15:30:00,188.22,188.46,187.03,187.3,51.9257
1280,2025-03-25 16:00:00,187.29,188.0,186.94,187.0,18.7135
1281,2025-03-25 16:30:00,187.01,187.21,186.28,187.16,19.7701
1282,2025-03-25 17:00:00,187.07,188.27,187.07,187.13,22.5428
1283,2025-03-25 17:30:00,187.13,188.2,186.89,187.87,83.0103
1284,2025-03-25 18:00:00,187.87,188.01,186.78,187.2,32.8009
1285,2025-03-25 18:30:00,187.2,187.43,186.67,186.68,38.4006
1286,2025-03-25 19:00:00,186.67,187.89,186.67,187.43,19.0991
1287,2025-03-25 19:30:00,187.44,188.27,187.4,188.04,19.5475
1288,2025-03-25 20:00:00,188.26,189.09,187.94,188.57,34.502
1289,2025-03-25 20:30:00,188.57,188.62,186.89,186.95,20.9996
1290,2025-03-25 21:00:00,186.94,188.17,186.94,187.48,17.6289
1291,2025-03-25 21:30:00,187.5,187.88,186.58,186.75,13.875
1292,2025-03-25 22:00:00,186.67,187.0,185.77,185.79,30.5007
1293,2025-03-25 22:30:00,185.78,186.84,185.33,186.55,41.9021
1294,2025-03-25 23:00:00,186.36,186.52,185.67,186.0,13.3008
1295,2025-03-25 23:30:00,185.94,186.84,185.67,186.66,15.4295
1296,2025-03-26 00:00:00,186.66,187.09,185.7,187.0,27.3612
1297,2025-03-26 00:30:00,187.08,187.74,186.72,187.24,20.9246
1298,2025-03-26 01:00:00,187.13,187.33,186.4,186.69,18.0921
1299,2025-03-26 01:30:00,186.77,187.9,186.66,187.17,31.8751
1300,2025-03-26 02:00:00,187.15,187.23,184.9,184.96,50.4582
1301,2025-03-26 02:30:00,184.95,185.35,183.54,183.62,71.2496
1302,2025-03-26 03:00:00,183.56,184.1,183.46,183.81,32.2221
1303,2025-03-26 03:30:00,183.8,183.8,182.44,182.9,39.8992
1304,2025-03-26 04:00:00,182.82,183.39,182.64,182.92,29.0964
1305,2025-03-26 04:30:00,182.99,183.77,182.9,183.54,21.5208
1306,2025-03-26 05:00:00,183.49,183.75,183.08,183.53,22.0875
1307,2025-03-26 05:30:00,183.53,184.89,183.5,184.29,46.977
1308,2025-03-26 06:00:00,184.2,184.68,183.83,184.29,17.5145
1309,2025-03-26 06:30:00,184.38,185.89,184.24,185.68,57.0248
1310,2025-03-26 07:00:00,185.68,187.86,185.48,187.86,85.7128
1311,2025-03-26 07:30:00,187.85,188.54,187.67,187.81,86.5111
1312,2025-03-26 08:00:00,187.86,188.57,187.16,188.35,48.6863
1313,2025-03-26 08:30:00,188.37,188.72,187.59,187.63,27.4535
1314,2025-03-26 09:00:00,187.63,187.9,186.48,187.23,38.7898
1315,2025-03-26 09:30:00,187.24,187.75,186.67,187.07,24.1263
1316,2025-03-26 10:00:00,187.12,187.89,186.71,187.89,44.1164
1317,2025-03-26 10:30:00,187.89,189.3,187.88,189.18,61.7195
1318,2025-03-26 11:00:00,189.18,189.58,188.93,189.55,42.4034
1319,2025-03-26 11:30:00,189.53,189.56,188.5,189.32,55.5013
1320,2025-03-26 12:00:00,189.45,189.72,188.21,188.92,50.7256
1321,2025-03-26 12:30:00,188.91,190.15,188.25,188.79,105.2179
1322,2025-03-26 13:00:00,188.67,188.81,186.92,187.08,65.6086
1323,2025-03-26 13:30:00,187.11,188.27,184.03,184.13,121.6432
1324,2025-03-26 14:00:00,184.04,185.26,180.71,181.93,154.6946
1325,2025-03-26 14:30:00,181.93,181.94,180.65,181.55,65.7194
1326,2025-03-26 15:00:00,181.47,182.36,180.42,181.21,66.3646
1327,2025-03-26 15:30:00,181.14,181.87,180.71,181.01,41.7616
1328,2025-03-26 16:00:00,180.87,181.53,180.12,181.4,58.4579
1329,2025-03-26 16:30:00,181.28,182.13,180.71,180.82,56.9781
1330,2025-03-26 17:00:00,180.77,181.31,179.18,179.5,42.6353
1331,2025-03-26 17:30:00,179.45,179.58,178.39,178.5,56.7546
1332,2025-03-26 18:00:00,178.39,179.39,178.24,179.06,36.1472
1333,2025-03-26 18:30:00,178.94,179.47,176.82,176.97,77.8414
1334,2025-03-26 19:00:00,176.92,177.43,175.24,176.0,78.0064
1335,2025-03-26 19:30:00,176.06,178.04,176.06,177.05,54.2572
1336,2025-03-26 20:00:00,177.05,178.97,176.85,178.37,56.6029
1337,2025-03-26 20:30:00,178.42,179.47,178.35,178.54,26.2186
1338,2025-03-26 21:00:00,178.55,179.02,178.2,178.44,15.3714
1339,2025-03-26 21:30:00,178.44,178.86,176.44,178.41,20.1117
1340,2025-03-26 22:00:00,178.41,178.41,176.43,176.66,25.4128
1341,2025-03-26 22:30:00,176.68,177.58,176.66,176.88,60.5508
1342,2025-03-26 23:00:00,176.88,177.01,176.21,176.7,32.3163
1343,2025-03-26 23:30:00,176.81,177.67,176.81,177.42,16.2448
1344,2025-03-27 00:00:00,177.51,178.67,177.09,178.67,11.5846
1345,2025-03-27 00:30:00,178.63,179.49,178.41,179.2,27.9769
1346,2025-03-27 01:00:00,179.17,180.82,179.13,180.82,50.1164
1347,2025-03-27 01:30:00,180.82,181.42,180.24,181.12,19.6473
1348,2025-03-27 02:00:00,181.23,181.53,181.08,181.52,33.5451
1349,2025-03-27 02:30:00,181.52,183.63,181.42,182.92,51.3211
1350,2025-03-27 03:00:00,182.97,183.37,182.44,183.13,31.9036
1351,2025-03-27 03:30:00,183.17,183.7,183.17,183.6,23.8223
1352,2025-03-27 04:00:00,183.62,183.7,182.37,182.73,19.7447
1353,2025-03-27 04:30:00,182.79,183.53,182.48,183.45,22.2433
1354,2025-03-27 05:00:00,183.32,183.76,183.11,183.54,24.9954
1355,2025-03-27 05:30:00,183.45,183.77,182.82,182.82,26.9784
1356,2025-03-27 06:00:00,182.82,184.61,182.82,184.6,20.9797
1357,2025-03-27 06:30:00,184.62,184.79,183.81,184.24,20.3847
1358,2025-03-27 07:00:00,184.34,185.01,183.78,184.39,27.3529
1359,2025-03-27 07:30:00,184.34,185.02,183.54,184.35,26.4274
1360,2025-03-27 08:00:00,184.35,184.85,183.25,184.73,24.6802
1361,2025-03-27 08:30:00,184.73,184.98,183.83,184.28,25.0746
1362,2025-03-27 09:00:00,184.17,184.79,183.83,184.66,24.617
1363,2025-03-27 09:30:00,184.66,185.12,184.5,184.93,30.9658
1364,2025-03-27 10:00:00,185.01,186.03,184.75,185.79,61.736
1365,2025-03-27 10:30:00,185.76,186.03,183.78,183.86,43.3191
1366,2025-03-27 11:00:00,183.82,184.79,182.97,182.98,79.6484
1367,2025-03-27 11:30:00,182.98,183.49,181.89,182.21,41.6026
1368,2025-03-27 12:00:00,182.17,183.07,181.76,182.98,32.1985
1369,2025-03-27 12:30:00,183.02,183.93,182.86,183.06,25.531
1370,2025-03-27 13:00:00,183.18,184.02,181.07,181.88,47.9192
1371,2025-03-27 13:30:00,181.79,182.72,179.88,182.45,76.4457
1372,2025-03-27 14:00:00,182.46,183.28,181.58,183.08,46.5819
1373,2025-03-27 14:30:00,183.28,185.02,182.94,185.02,59.1756
1374,2025-03-27 15:00:00,185.02,185.75,184.43,184.88,52.7892
1375,2025-03-27 15:30:00,184.89,185.06,182.86,182.98,32.9836
1376,2025-03-27 16:00:00,182.97,184.25,182.86,183.31,17.3191
1377,2025-03-27 16:30:00,183.27,183.97,182.09,182.1,19.9532
1378,2025-03-27 17:00:00,182.1,183.0,182.05,182.14,18.9496
1379,2025-03-27 17:30:00,182.1,183.07,181.28,181.95,16.6639
1380,2025-03-27 18:00:00,181.96,183.07,181.95,182.99,18.314
1381,2025-03-27 18:30:00,183.07,184.92,183.06,184.04,41.0708
1382,2025-03-27 19:00:00,184.04,184.47,183.59,184.24,12.8945
1383,2025-03-27 19:30:00,184.03,184.05,183.19,183.19,13.5962
1384,2025-03-27 20:00:00,183.18,183.93,182.77,183.83,14.8603
1385,2025-03-27 20:30:00,183.85,184.53,183.85,184.39,13.9438
1386,2025-03-27 21:00:00,184.37,185.12,184.21,184.88,32.5977
1387,2025-03-27 21:30:00,184.86,185.75,184.56,185.38,38.775
1388,2025-03-27 22:00:00,185.35,185.5,184.7,184.75,50.2675
1389,2025-03-27 22:30:00,184.89,185.03,184.38,184.6,9.1792
1390,2025-03-27 23:00:00,184.58,184.74,184.19,184.67,15.2318
1391,2025-03-27 23:30:00,184.58,185.12,184.22,184.72,22.0846
1392,2025-03-28 00:00:00,184.74,184.88,183.65,183.65,27.6394
1393,2025-03-28 00:30:00,183.66,185.12,183.25,184.96,48.6681
1394,2025-03-28 01:00:00,185.02,185.26,184.03,185.26,21.1161
1395,2025-03-28 01:30:00,185.21,186.82,184.91,185.53,95.7197
1396,2025-03-28 02:00:00,185.66,186.82,185.27,186.62,27.7515
1397,2025-03-28 02:30:00,186.7,186.82,185.29,185.5,25.1004
1398,2025-03-28 03:00:00,185.46,185.81,184.23,184.47,35.0338
1399,2025-03-28 03:30:00,184.51,185.54,184.45,185.5,23.2884
1400,2025-03-28 04:00:00,185.34,185.54,184.36,184.37,15.4242
1401,2025-03-28 04:30:00,184.36,184.37,178.68,179.58,531.4545
1402,2025-03-28 05:00:00,179.49,179.49,176.95,176.99,107.4271
1403,2025-03-28 05:30:00,177.2,177.85,176.31,177.16,79.9944
1404,2025-03-28 06:00:00,177.11,179.15,176.77,178.43,70.1872
1405,2025-03-28 06:30:00,178.43,178.43,176.07,176.16,69.2775
1406,2025-03-28 07:00:00,176.17,177.25,175.98,176.79,54.3803
1407,2025-03-28 07:30:00,176.74,176.98,175.17,175.22,71.4635
1408,2025-03-28 08:00:00,175.2,176.59,175.17,175.4,53.2546
1409,2025-03-28 08:30:00,175.4,175.97,174.84,174.84,65.9745
1410,2025-03-28 09:00:00,174.91,175.88,174.57,175.88,49.8081
1411,2025-03-28 09:30:00,175.88,176.42,175.13,175.31,38.4971
1412,2025-03-28 10:00:00,175.47,176.38,175.1,176.32,28.5328
1413,2025-03-28 10:30:00,176.32,176.41,174.67,174.86,30.5949
1414,2025-03-28 11:00:00,174.86,175.39,172.87,173.97,103.4171
1415,2025-03-28 11:30:00,173.98,174.47,173.34,173.78,26.6241
1416,2025-03-28 12:00:00,173.63,173.94,172.55,173.9,25.7304
1417,2025-03-28 12:30:00,173.87,174.06,171.58,171.62,106.2917
1418,2025-03-28 13:00:00,171.61,173.33,171.58,172.49,27.3467
1419,2025-03-28 13:30:00,172.49,173.12,170.85,171.16,63.4361
1420,2025-03-28 14:00:00,171.16,171.98,170.33,171.76,41.3656
1421,2025-03-28 14:30:00,171.82,172.03,170.87,170.97,64.0091
1422,2025-03-28 15:00:00,170.97,171.47,170.33,170.84,50.9231
1423,2025-03-28 15:30:00,170.72,171.06,169.85,169.85,63.1767
1424,2025-03-28 16:00:00,169.85,170.74,169.46,170.35,71.0571
1425,2025-03-28 16:30:00,170.35,170.5,168.58,169.4,47.9821
1426,2025-03-28 17:00:00,169.31,170.45,169.16,169.7,21.0243
1427,2025-03-28 17:30:00,169.57,170.73,169.09,170.73,35.5902
1428,2025-03-28 18:00:00,170.7,171.51,170.5,170.5,62.6013
1429,2025-03-28 18:30:00,170.5,172.63,170.47,172.63,22.5653
1430,2025-03-28 19:00:00,172.63,173.04,172.04,172.11,36.2169
1431,2025-03-28 19:30:00,172.12,172.12,170.93,171.38,33.7006
1432,2025-03-28 20:00:00,171.36,172.18,171.27,171.69,17.1272
1433,2025-03-28 20:30:00,171.78,172.09,170.5,170.66,31.6383
1434,2025-03-28 21:00:00,170.72,171.98,170.33,171.98,18.8455
1435,2025-03-28 21:30:00,172.03,172.64,171.74,172.09,54.819
1436,2025-03-28 22:00:00,172.03,172.8,171.91,172.79,16.2649
1437,2025-03-28 22:30:00,172.79,173.94,172.47,173.94,14.8257
1438,2025-03-28 23:00:00,173.85,174.5,172.84,174.5,53.3732
1439,2025-03-28 23:30:00,174.5,175.88,174.46,175.87,58.7764
1440,2025-03-29 00:00:00,175.83,177.64,175.37,177.22,39.2466
1441,2025-03-29 00:30:00,177.12,178.0,175.73,175.73,73.6159
1442,2025-03-29 01:00:00,175.74,176.48,175.24,175.25,38.6991
1443,2025-03-29 01:30:00,175.42,176.42,175.35,176.22,40.1462
1444,2025-03-29 02:00:00,176.2,176.94,175.44,175.86,23.8632
1445,2025-03-29 02:30:00,175.86,176.4,174.37,174.37,24.5126
1446,2025-03-29 03:00:00,174.57,174.88,173.18,174.71,33.7794
1447,2025-03-29 03:30:00,174.84,176.11,174.84,175.53,38.8691
1448,2025-03-29 04:00:00,175.6,176.18,174.71,175.1,25.7499
1449,2025-03-29 04:30:00,175.25,175.5,174.58,175.31,21.7642
1450,2025-03-29 05:00:00,175.54,176.62,174.79,176.12,108.7207
1451,2025-03-29 05:30:00,176.12,176.55,175.4,176.37,30.129
1452,2025-03-29 06:00:00,176.37,176.44,174.71,175.89,22.6989
1453,2025-03-29 06:30:00,175.93,177.9,175.92,177.44,40.9979
1454,2025-03-29 07:00:00,177.44,178.48,176.23,178.48,83.8824
1455,2025-03-29 07:30:00,178.48,179.92,177.89,179.52,173.9984
1456,2025-03-29 08:00:00,179.52,179.92,178.01,178.42,137.1535
1457,2025-03-29 08:30:00,178.51,180.41,178.41,178.93,50.4978
1458,2025-03-29 09:00:00,178.92,179.17,177.46,177.47,56.9712
1459,2025-03-29 09:30:00,177.47,177.7,175.61,177.67,60.2694
1460,2025-03-29 10:00:00,177.66,178.67,176.44,177.96,32.0006
1461,2025-03-29 10:30:00,177.88,178.19,176.8,177.04,36.2958
1462,2025-03-29 11:00:00,177.09,177.34,174.35,174.73,89.1999
1463,2025-03-29 11:30:00,174.75,174.78,172.69,173.91,186.3077
1464,2025-03-29 12:00:00,173.95,175.91,173.24,174.65,81.216
1465,2025-03-29 12:30:00,174.85,175.19,174.13,174.91,28.4354
1466,2025-03-29 13:00:00,174.74,176.58,174.74,175.73,31.8331
1467,2025-03-29 13:30:00,175.74,175.74,174.58,175.23,19.2137
1468,2025-03-29 14:00:00,175.14,175.22,173.34,173.65,40.7931
1469,2025-03-29 14:30:00,173.64,174.52,173.57,173.58,18.355
1470,2025-03-29 15:00:00,173.59,174.15,172.64,172.75,27.5201
1471,2025-03-29 15:30:00,172.74,173.1,171.84,171.9,31.4485
1472,2025-03-29 16:00:00,172.0,173.04,171.39,171.41,24.4482
1473,2025-03-29 16:30:00,171.39,172.58,169.71,169.84,44.6226
1474,2025-03-29 17:00:00,169.75,170.31,167.22,169.27,74.9457
1475,2025-03-29 17:30:00,169.27,170.92,167.86,169.04,50.0294
1476,2025-03-29 18:00:00,169.06,169.47,167.72,168.82,23.1553
1477,2025-03-29 18:30:00,168.53,169.39,167.85,168.07,44.7896
1478,2025-03-29 19:00:00,168.17,169.21,167.53,167.85,73.5575
1479,2025-03-29 19:30:00,167.86,169.84,167.45,169.84,22.0392
1480,2025-03-29 20:00:00,169.84,169.84,167.05,167.38,42.683
1481,2025-03-29 20:30:00,167.14,168.18,166.16,166.34,34.1175
1482,2025-03-29 21:00:00,166.6,168.03,166.16,167.13,37.0897
1483,2025-03-29 21:30:00,167.11,167.69,166.06,167.08,25.0133
1484,2025-03-29 22:00:00,167.08,167.46,166.83,167.33,10.4683
1485,2025-03-29 22:30:00,167.32,167.48,166.0,166.4,15.7586
